customer_id,account_age_days,monthly_orders,avg_order_value,days_since_last_order,customer_ltv,app_engagement_score,num_favorites,review_count,used_scheduling,used_group_order,discount_pct,offer_duration_days,channel,offer_send_hour,offer_day_of_week,previous_offers_sent,previous_offers_accepted,converted
CUST_00568,167.7893572944756,7,73.28487211908038,36.88694532155502,43037.47557293916,21.751986026256628,,1.0,0,0,20,7,in_app,10,4,2,0,0
CUST_00569,122.24998604044666,5,36.77259867193771,16.354352888438676,749.2416123858886,39.97757516498244,2.0,5.0,0,0,10,7,email,10,2,2,1,0
CUST_00570,239.30453602299374,2,22.18434877953817,15.722788419658842,353.9210194439766,32.846235765802334,0.0,1.0,1,0,20,14,push,10,3,3,1,0
CUST_00571,185.88244432791774,3,16.547237023993432,6.360228549689605,307.58408648933187,50.139445982778376,1.0,2.0,0,0,20,7,email,12,5,2,1,0
CUST_00572,453.69666860432847,10,15.48493442573893,22.083676626803065,2341.821054171411,33.24353853798879,4.0,2.0,0,0,30,14,push,2,2,1,0,0
CUST_00573,756.8229487866813,13,98.1927939743601,0.4535841029821582,32202.975950287255,17.94154605220259,1.0,1.0,0,0,30,30,sms,23,0,1,0,0
CUST_00574,570.244490818756,6,29.84128667325682,,3403.3658648735736,44.24222225156162,4.0,3.0,0,0,30,30,email,8,5,3,2,1
CUST_00575,314.0712875700651,3,26.057023445559818,0.4900029353973156,818.3762903790346,70.35515168935834,1.0,1.0,0,0,30,7,email,12,5,3,1,0
CUST_00576,173.37890779044744,1,29.13830732153953,5.4981061367523445,168.39892994236405,40.55634051024969,1.0,2.0,0,1,10,7,in_app,8,4,3,0,0
CUST_00577,559.8109037119458,5,22.688861660504237,1.5187974394182953,2116.9120250603664,40.657236728437645,4.0,5.0,0,0,20,14,email,22,6,1,0,0
CUST_00578,473.13048068368397,4,31.056052103508566,36.38672737871041,1959.1419813160724,41.017258173384,0.0,4.0,0,0,50,7,email,23,4,4,2,1
CUST_00579,722.0731241413524,8,33.81677706335942,14.843423697165935,6511.516230008417,26.977846527349364,6.0,0.0,1,0,20,14,in_app,23,5,3,0,0
CUST_00580,348.30057705088177,6,33.41490705036825,16.562392449582198,2327.686281548968,30.147331559107375,1.0,1.0,0,0,30,14,email,10,4,0,0,0
CUST_00581,911.2308400029902,7,15.524839984255072,28.570068790299732,3300.899695278444,12.613798041110774,1.0,3.0,0,0,50,14,in_app,14,5,2,1,0
CUST_00582,348.38046145483975,0,56.56885609114553,19.809423872638543,0.0,33.753922233210474,3.0,1.0,0,0,10,14,in_app,19,6,1,0,0
CUST_00583,172.6574011782026,0,23.765247871423473,1.9891871012138886,0.0,10.671163773769287,0.0,2.0,0,0,50,7,push,5,3,1,0,0
CUST_00584,201.01874633121355,1,22.304802001474503,14.416902726145782,149.45611118341156,33.522893047028084,3.0,1.0,1,0,10,30,email,9,4,1,1,0
CUST_00585,438.6354445198039,6,21.708510879463656,57.3675535080197,1904.424463895308,44.47755110883124,4.0,2.0,1,0,20,30,email,8,6,2,0,0
CUST_00586,185.4569909852368,7,17.610881607076074,3.6141891202645815,762.0809260039688,46.731343552273046,1.0,1.0,0,0,30,14,email,11,4,3,0,0
CUST_00587,907.1329443423493,6,38.88772309622988,14.502472449582319,105829.00425315897,77.26583898311901,4.0,,1,0,10,14,in_app,18,3,0,0,0
CUST_00588,413.2441130195484,5,56.65550641702994,12.438432390337741,58531.38624244717,36.3709975309311,5.0,1.0,0,0,20,14,sms,14,5,3,0,0
CUST_00589,308.91814957938124,0,21.46033760315976,,0.0,49.24294460359711,6.0,1.0,1,0,10,14,email,4,4,2,1,0
CUST_00590,328.76614127174406,1,10.958599919305682,46.395342805535094,120.09388697369917,17.265948776959227,3.0,3.0,0,0,30,14,push,6,3,3,1,0
CUST_00591,244.07761606301065,3,17.88086669481456,6.610176945259484,436.43193160108234,36.89212639981849,2.0,3.0,0,0,30,14,push,5,2,4,1,0
CUST_00592,55.31655726638168,5,25.305668712629807,1.4754498429097598,233.30374541771164,75.17812288884295,6.0,2.0,0,0,30,14,email,6,2,3,0,0
CUST_00593,201.1432182706807,2,15.817846266301421,49.268418569176866,212.1101669409826,29.215035468574733,5.0,1.0,1,0,20,14,email,1,2,3,0,0
CUST_00594,834.544198385717,8,23.121455283210025,19.59674039538116,5145.56703062339,27.884989295972268,3.0,5.0,0,0,30,30,email,21,4,2,0,0
CUST_00595,355.23899850373385,3,23.78568443624035,6.288514245521537,844.9602717855871,27.636366102905374,8.0,1.0,0,0,30,7,push,20,1,1,1,0
CUST_00596,615.0370746467872,2,32.809102322702095,4.938223649451633,1345.2542876227874,40.103430157968965,5.0,1.0,0,0,20,30,email,12,0,4,2,0
CUST_00597,626.9572314855158,5,13.832588866607628,39.47189355548895,1445.4069366809479,34.26263766397986,,1.0,0,0,30,30,in_app,18,4,3,0,0
CUST_00598,291.1401195842351,2,46.90236139673944,4.793783825589336,910.3439403886488,12.32431116373003,3.0,0.0,0,0,30,30,email,23,2,4,1,0
CUST_00599,478.5510627628054,5,89.708299621258,11.555532430127,7155.000353732865,35.422713202632636,3.0,3.0,1,0,10,14,sms,13,5,5,1,0
CUST_00600,62.55117168608609,2,78.05941935562784,3.6302149305851823,325.51387612200455,47.20947912326149,5.0,2.0,1,1,30,14,email,14,1,2,0,1
CUST_00601,790.5506733022717,3,23.326114142612386,80.13282856274913,1844.0475240967864,47.89610585518352,5.0,1.0,0,0,10,14,email,20,2,1,1,0
CUST_00602,748.5573794355706,4,49.4614261799639,22.013125018133465,4936.628741922627,51.730660042968765,0.0,1.0,0,0,10,14,email,12,0,4,2,0
CUST_00603,430.0688417299093,3,46.06955333478236,12.577275024717608,1981.307944170413,20.584752258204148,3.0,2.0,1,0,20,7,email,2,3,3,0,0
CUST_00604,364.74362746931416,7,32.26183337322894,20.54606961529642,2745.7028977844907,21.954526956326692,2.0,1.0,0,0,10,30,in_app,9,3,5,0,0
CUST_00605,294.10086497829474,7,36.82597301612834,37.21992986479213,2527.1284541324935,27.854355067067193,2.0,3.0,0,0,30,14,sms,16,1,3,0,0
CUST_00606,663.3639019524301,1,49.89028418634675,49.50299427509192,1103.180452912353,26.72609608437649,2.0,2.0,1,0,30,7,email,16,1,2,0,0
CUST_00607,517.430872942229,4,56.26234494104574,23.128012692493215,3881.58323421628,43.8817230180012,3.0,4.0,0,1,20,14,email,23,0,4,0,0
CUST_00608,223.4122776942491,4,20.348285179186757,,606.140898540566,35.66792662675356,4.0,5.0,0,0,30,7,push,17,6,5,0,0
CUST_00609,107.78326514622705,1,51.86347753075935,7.607333614319199,186.33383167010746,79.2906523321067,3.0,,0,0,30,30,sms,3,3,5,1,0
CUST_00610,88.50863788717098,1,90.00610614561978,7.459339695371598,265.5439285492312,57.328166097001365,5.0,2.0,0,0,20,7,in_app,22,5,0,1,0
CUST_00611,658.6805784747833,3,56.222047554626236,24.777092522605567,3703.237080631798,8.969933050336856,4.0,3.0,0,0,10,7,sms,1,3,5,0,0
CUST_00612,289.22820178139943,6,83.25246592760806,21.383334791503046,4815.792202821861,20.477210580302042,5.0,1.0,0,0,20,30,in_app,15,4,5,1,1
CUST_00613,425.0689451244319,2,7.0279031236805025,34.686759510220845,2987.343367219571,4.995396989303315,4.0,1.0,0,0,30,7,sms,7,3,1,0,0
CUST_00614,318.2082316632791,4,47.34330603289939,2.1409122530499554,2008.6706258429824,18.21946752024772,3.0,5.0,0,0,50,14,email,7,3,3,0,0
CUST_00615,89.71791915640146,6,38.80506432472778,17.607140865331875,696.3019247889772,13.415953646247255,3.0,1.0,0,1,10,14,email,13,6,0,0,0
CUST_00616,64.18386254352549,3,61.32887759131162,15.64687899923665,393.63242492694457,31.092689702960353,3.0,4.0,1,0,20,30,sms,1,0,4,0,0
CUST_00617,211.10678517145755,2,16.854611610781575,24.030965486042962,237.20819149770801,12.236599046395996,7.0,2.0,1,0,20,14,email,8,2,1,0,0
CUST_00618,226.05520658062932,1,24.44230261634834,0.37288231397081273,184.176992241496,22.6060946168891,4.0,0.0,0,0,20,14,email,7,5,2,1,0
CUST_00619,225.9387004668894,3,56.84464609591674,26.25227805615622,1284.3405467411665,12.11233082305329,4.0,3.0,1,0,10,7,in_app,10,0,0,0,0
CUST_00620,231.2938942522191,6,17.534999683197952,,811.1476724876566,28.794989547420563,2.0,2.0,0,0,20,7,push,2,2,3,0,0
CUST_00621,1087.6181107314385,2,38.297650684342216,17.42913539310224,2776.8812321837904,24.331606203322075,4.0,2.0,1,0,30,14,email,8,0,5,2,0
CUST_00622,608.7527572236852,3,32.78059912360062,14.37856510209975,1995.5280099936197,18.739346006296774,2.0,0.0,0,0,50,14,email,5,1,2,0,0
CUST_00623,358.98111371282636,5,29.442570401424568,8.702590534729334,1761.5544522119483,18.723769640244964,3.0,5.0,0,1,50,14,in_app,6,2,2,0,0
CUST_00624,283.6670797058196,4,46.6941638259477,20.55794128482742,1766.0796122415607,20.125384367796485,2.0,0.0,0,0,20,30,push,19,5,2,0,0
CUST_00625,291.4331972541478,14,16.957318788617336,48.74734573080752,2306.231961331472,112.27987512220473,4.0,3.0,0,0,10,14,push,23,2,4,1,0
CUST_00626,504.48660766012216,17,20.7372153902455,5.8617877119119886,5928.266885240597,27.337578946690282,1.0,2.0,0,0,30,30,sms,10,1,4,1,1
CUST_00627,281.63135610418806,4,30.461108010718025,20.7008607635441,1143.8404209992887,58.638668986677835,4.0,4.0,0,0,20,7,push,4,0,1,0,0
CUST_00628,567.2878604714394,1,16.1075898618475,5.664912330867519,304.58800633596394,22.828898443305707,,2.0,0,0,30,14,push,18,1,1,0,0
CUST_00629,387.9347097918529,2,69.30749694711953,28.02829310496321,1792.4522476387033,63.97222171903015,6.0,,1,0,20,30,email,19,1,2,0,0
CUST_00630,1094.006715097446,12,20.506455059725468,8.624414483253938,8973.679815273465,22.878478536918525,6.0,4.0,0,0,10,14,push,8,1,2,2,0
CUST_00631,268.7173718345367,5,53.07986998391214,8.947542932022474,2377.2471932326303,36.21413636107101,3.0,3.0,0,0,30,30,push,10,0,4,1,1
CUST_00632,638.2303521266394,4,19.583708386652336,22.16829030300728,1666.522279941139,14.978937822950725,3.0,1.0,0,0,20,7,email,9,2,3,1,0
CUST_00633,117.4247634247191,9,50.52752936481617,10.282736593805922,1779.9549546297258,11.376759634545643,4.0,2.0,1,0,20,14,push,23,3,1,0,0
CUST_00634,177.14115342948304,20,12.612530391774177,4.651872934673888,1489.4654541755249,30.465267023452608,2.0,5.0,1,0,30,30,push,20,5,2,0,1
CUST_00635,1000.8019037064064,3,77.10508568815145,81.17878846674398,7716.6916542147555,32.28689084948935,3.0,1.0,1,0,20,14,sms,7,4,2,2,1
CUST_00636,551.0078303522048,1,65.43647358377412,14.522660122326657,1201.866977843158,9.89005313745172,1.0,1.0,0,0,30,30,push,15,1,1,0,0
CUST_00637,430.557011136538,1,23.770608846738668,15.540882973313806,341.153409931585,7.128634894717399,3.0,4.0,1,1,20,30,push,14,1,3,0,1
CUST_00638,1276.779748410585,3,20.178458424498665,15.601553311929454,2576.3447070544853,16.834918910118002,3.0,2.0,1,0,20,7,push,11,0,7,0,0
CUST_00639,286.80880924794144,2,43.583625047285196,32.229825059335475,12500.167602520622,45.4291842361431,1.0,,0,1,30,7,email,16,0,2,0,0
CUST_00640,637.2096275547158,11,13.25448872708866,3.04776120749624,3096.8255359126592,19.73683239147916,3.0,1.0,0,0,10,14,in_app,19,0,0,0,0
CUST_00641,669.0205096435585,3,33.81319977281536,0.9145973519346016,2262.172414468839,18.7173741055866,1.0,,0,0,30,14,push,22,0,2,1,0
CUST_00642,862.1665240988425,1,20.398205658180082,7.333528513885971,586.2216690055487,54.77099835023984,4.0,2.0,0,0,10,30,push,11,2,2,1,0
CUST_00643,104.68074209674663,12,28.429118830647745,12.482869437062,1190.3925025395197,20.054318730969623,4.0,1.0,0,0,20,7,push,15,2,2,0,0
CUST_00644,285.3410562541817,7,22.503947479511428,,1498.3033668615649,40.90245038982816,2.0,2.0,0,0,10,30,email,17,6,4,1,0
CUST_00645,383.06606153164427,0,20.511358795168707,17.529422965734163,0.0,61.0825235588065,5.0,2.0,0,0,10,7,email,11,4,2,0,0
CUST_00646,852.9365621490698,8,92.10014287608324,1.1518546944491663,20948.154463510557,36.74090772570197,2.0,2.0,1,0,10,7,push,19,3,2,0,0
CUST_00647,418.2151918623945,3,52.89591369302979,23.46047852683519,2212.187469386711,39.36306271125049,4.0,,1,0,10,14,in_app,0,5,1,1,0
CUST_00648,669.9888786499649,8,13.627396441483471,18.992299334551262,2434.7210828661423,38.62781128981104,4.0,4.0,0,0,20,7,email,16,1,4,0,0
CUST_00649,95.59746202613583,11,19.5800650064361,3.610923655417783,10294.924865071256,10.15856791014449,,0.0,0,0,20,7,push,5,0,2,0,0
CUST_00650,236.02907496249412,10,55.39389657739509,5.31703721900695,4358.190055910211,46.61567880757333,3.0,5.0,0,0,20,14,email,9,1,2,1,0
CUST_00651,746.6845667000819,5,59.21720391135145,24.676135277275858,7369.428707289642,26.95408704527185,3.0,1.0,0,0,20,14,in_app,19,5,3,0,0
CUST_00652,261.5522028613536,4,14.424820701453136,22.264419980192077,503.0458173793497,19.02136572656173,0.0,2.0,0,0,20,30,email,19,6,3,0,0
CUST_00653,303.6348254391014,8,50.35827268356931,25.21128264407575,4077.47342285073,19.26612678122143,3.0,2.0,1,0,30,30,email,10,1,1,0,0
CUST_00654,844.0107521209611,0,38.823179175242636,5.834493502641313,0.0,26.919235508399314,3.0,4.0,0,0,10,14,email,1,1,4,0,0
CUST_00655,143.08714180325939,7,10.329439486981984,,344.8689936117949,32.305265266722245,3.0,3.0,0,0,30,14,email,9,3,3,0,0
CUST_00656,174.6679061893441,4,25.999605607497138,18.84680359823359,605.5062230947007,41.79445436988199,2.0,3.0,1,1,20,30,email,9,3,1,0,0
CUST_00657,85.61512966050077,5,30.51755250930653,1.0113527795029493,435.4607025009032,23.18629191119797,50.0,1.0,1,0,20,30,email,6,3,5,0,0
CUST_00658,866.2047553063976,0,34.093102231281506,9.743698163262849,0.0,21.359407670498374,1.0,1.0,1,0,20,7,email,5,2,3,0,0
CUST_00659,601.1616808337704,10,14.994003096667894,,3004.6067013398765,14.952809945832591,2.0,1.0,0,1,20,14,push,8,1,1,0,0
CUST_00660,590.8601008007029,5,20.951090499366174,2.7705693729428926,2063.1939073900244,46.20184682869476,3.0,0.0,0,0,10,14,in_app,10,6,5,0,0
CUST_00661,230.6699394382411,10,22.787992598294778,34.80649026823498,1752.1682908559144,17.684341092554945,0.0,2.0,0,1,30,14,push,17,5,0,0,0
CUST_00662,79.09155318815318,4,24.012981261173937,21.042985729505688,253.22986461656856,49.94251548317023,3.0,1.0,0,0,20,14,in_app,13,0,4,1,0
CUST_00663,57.080397147107305,5,24.254484585540986,1.274086356887191,230.74260212351194,19.026957088437307,5.0,1.0,1,0,10,14,email,13,6,7,1,0
CUST_00664,750.3463649658802,2,30.58226462307301,36.66190294726308,1529.8194061564977,38.053621553186346,1.0,4.0,0,0,20,30,email,20,0,1,0,0
CUST_00665,451.046249151685,4,39.876292288394616,7.772026095044875,2398.140275567554,7.383928184098054,5.0,2.0,0,0,10,30,email,21,2,5,2,0
CUST_00666,513.1747123122929,1,96.01797703411401,9.035056051677557,1642.4665913763267,14.894810819238755,2.0,1.0,0,1,20,30,push,9,2,1,1,0
CUST_00667,370.20191201421727,1,55.84238964987686,22.925347272717026,689.0986473275783,8.269054956494674,1.0,3.0,1,0,20,30,sms,20,5,3,0,0
CUST_00668,156.68893394698904,6,72.97508151061555,15.49227061272656,34303.163179778945,114.3984447839845,6.0,2.0,0,1,10,14,email,19,4,2,1,0
CUST_00669,239.38953447696858,6,24.81743893671689,8.631227399620016,1188.2070307942502,5.006746503019197,,5.0,0,1,30,14,sms,6,6,1,0,0
CUST_00670,123.9216881836801,8,18.131415737909347,4.508970029858892,599.1668393071659,9.378741633235522,2.0,1.0,0,0,20,14,email,2,6,4,0,0
CUST_00671,109.68282322807157,6,53.562819713931255,10.912841591827918,1174.9842572560378,19.476215479086434,1.0,2.0,0,0,20,7,push,22,5,2,2,0
CUST_00672,567.9949132438456,1,32.79491379266568,12.983242348018722,620.9114738168181,38.04254582058908,5.0,1.0,0,0,10,14,sms,23,4,1,1,0
CUST_00673,63.033804076346925,4,51.325652713040434,14.951629681584365,431.36681829392194,25.582449529053264,3.0,0.0,1,1,20,7,email,13,3,2,1,0
CUST_00674,124.71005275654117,2,19.504005705117027,13.935444786533832,162.15637202993494,45.31887830902805,3.0,4.0,0,0,20,14,push,9,2,0,0,0
CUST_00675,250.76904249736478,7,48.86914712715256,14.407695337150464,2859.4694876390745,26.73489834779882,5.0,0.0,0,0,10,30,push,15,6,0,0,0
CUST_00676,325.15933697716525,3,29.810190798444967,,969.3061875185158,10.634695758307444,1.0,5.0,1,0,10,14,email,2,2,1,1,1
CUST_00677,84.5183169243995,1,25.114852628551596,12.379204890646923,70.7555024656504,31.736220347855582,1.0,6.0,1,0,20,14,push,17,4,1,0,0
CUST_00678,414.4394728331962,1,26.574352013251318,5.108611444965611,367.11534797518874,21.81326183618973,3.0,2.0,0,0,10,30,sms,6,3,1,0,0
CUST_00679,355.0991685147674,3,44.44533692349245,2.5863094718934416,1578.250218589086,14.431240413740277,5.0,0.0,1,0,20,14,push,4,5,1,0,0
CUST_00680,741.7590966599864,8,52.6931143653341,14.006730469072258,10422.825843155086,34.06546594548522,4.0,0.0,0,0,30,14,sms,21,6,2,0,0
CUST_00681,329.32621807147706,7,26.579799377106973,0.7220850403786208,2042.4657880576228,39.431347605963076,0.0,3.0,0,0,20,14,email,12,6,1,0,0
CUST_00682,444.7895484621577,12,40.714565253043666,1.0114518838463078,7243.765237893739,22.230883445897778,6.0,2.0,0,0,20,14,sms,11,6,2,1,0
CUST_00683,164.6530063833604,10,40.629314439552914,4.261646833677217,2229.9129232557543,17.933340966284895,2.0,3.0,1,0,30,7,push,14,5,5,1,0
CUST_00684,170.81771940579512,7,51.57319784944152,3.241160123422338,2055.5770757912737,51.72249235691727,3.0,,0,0,10,14,push,23,1,1,0,0
CUST_00685,93.84597436549421,3,59.868417718632784,7.028784680494433,561.8409994525513,13.271324558990047,3.0,0.0,0,1,50,14,in_app,6,0,3,1,0
CUST_00686,166.07250787042375,4,98.17315745902927,6.961249343069041,2173.8483286371984,31.967055508723245,4.0,0.0,0,0,10,30,sms,6,1,4,0,0
CUST_00687,236.54710350080035,3,25.050599718089504,1.8639959250277784,592.5646804272038,34.385717684851556,2.0,1.0,0,0,20,7,sms,16,6,2,1,0
CUST_00688,693.3920099447638,1,79.51979145492193,4.245453824466712,1837.9462675772256,45.084261253285035,3.0,2.0,1,0,50,14,push,19,6,5,0,1
CUST_00689,144.74103878297691,6,35.52528246230348,0.06869460272219473,1028.3932573304955,26.94559809488455,3.0,1.0,0,0,20,30,push,22,2,2,0,0
CUST_00690,1125.562450580166,3,17.16923770057702,6.484002022487208,1932.5049260854846,19.466954969075736,2.0,0.0,0,0,10,7,sms,18,5,0,0,0
CUST_00691,472.6914261398349,5,22.41452773805542,23.876561805732436,1765.8591804587174,23.907981786664607,5.0,2.0,1,0,20,14,email,12,1,4,1,0
CUST_00692,406.79789442785545,0,43.7974708309574,4.641963631539287,0.0,31.78003801085511,3.0,1.0,0,0,10,7,push,16,5,2,1,0
CUST_00693,310.2964670435668,0,51.12412131155841,15.464927580377726,0.0,29.444779029848767,,4.0,1,0,30,30,email,12,4,1,0,0
CUST_00694,267.1199928946676,7,17.997615663140817,1.551355533587198,1121.7553592137976,18.940104906195703,67.0,2.0,0,0,50,7,email,15,4,1,0,0
CUST_00695,188.2036954468834,6,20.940172558595894,0.18541128096302567,788.2035717646334,48.14389722225511,4.0,1.0,0,0,30,30,sms,3,1,5,0,0
CUST_00696,80.99548262864703,6,24.04987997475531,10.349180339521883,389.5863271432679,33.841606464564435,2.0,1.0,0,1,10,30,push,15,5,3,0,0
CUST_00697,149.31591864676932,5,19.72682109860968,9.284073181398652,7363.821035798438,2.1627048081031544,0.0,2.0,0,1,50,7,email,8,1,2,0,0
CUST_00698,864.8397960376127,11,10.71826189515937,3.188975189483061,3398.8457914720275,36.14812023743496,2.0,2.0,0,0,30,7,in_app,12,4,2,1,0
CUST_00699,452.59544723037965,0,8.744384931137516,5.06537878570125,0.0,45.10904991494229,3.0,3.0,1,0,30,30,email,5,3,5,0,0
CUST_00700,859.8036642946744,12,26.33544447970862,0.4672742885774394,9057.32466579297,8.759199075427661,2.0,1.0,0,0,20,7,push,12,3,4,1,0
CUST_00701,184.11439207934828,1,38.52269598764461,23.977460431248474,236.41942510075788,69.30646915544251,0.0,3.0,0,0,20,7,push,15,2,3,0,0
CUST_00702,120.57974002524283,2,49.07507969259728,5.377635723303459,394.49735673676355,64.45776833996801,0.0,5.0,0,0,10,14,push,6,6,2,1,0
CUST_00703,307.9901877289149,2,14.623057380553885,3.716470557735749,300.2505458538324,44.907674102572685,1.0,0.0,0,0,20,14,push,4,0,2,1,0
CUST_00704,154.28863613187335,10,14.772931146530054,24.495028202327706,759.7651327560646,10.485251901048574,0.0,2.0,1,0,30,14,email,9,4,4,0,0
CUST_00705,357.6722718416104,10,24.12485985616717,0.600985767521396,2876.264477538593,16.236465595158595,3.0,0.0,0,0,20,14,push,10,1,4,0,0
CUST_00706,64.24092439313856,1,33.181930699862875,5.022146448097883,71.05459671027513,16.748148799511544,4.0,1.0,0,0,30,30,in_app,14,0,3,1,1
CUST_00707,34.27176338996125,0,60.65905722825019,4.572473559698398,0.0,15.87847057540841,2.0,2.0,1,0,10,14,email,5,6,4,1,0
CUST_00708,395.5882599755794,9,50.9392242896924,4.576953440806233,6045.287730379555,12.809654981197124,4.0,3.0,0,0,10,14,email,11,5,3,0,0
CUST_00709,880.6829512613838,1,26.55725842451088,0.17343519293631998,779.6174908903164,34.063953684823986,2.0,0.0,0,0,20,7,email,21,2,2,0,0
CUST_00710,408.28574872864453,0,41.10349616682618,40.92495364277235,0.0,29.701415544202227,6.0,4.0,0,0,50,14,sms,10,6,1,0,1
CUST_00711,449.34595958455526,11,19.962918078631454,29.94252905009998,49336.41119082784,20.26845156433855,7.0,2.0,0,0,30,14,in_app,5,6,2,1,0
CUST_00712,318.01093342594186,3,34.62609031971919,8.029158563750238,1101.147530346487,64.18721414529166,3.0,,1,1,10,30,push,20,2,2,0,0
CUST_00713,341.1019699102437,22,31.898086516402802,8.84356709531298,7979.0334412157445,33.0853300834481,,2.0,0,1,10,30,push,10,0,4,0,0
CUST_00714,76.80728121229973,6,76.9058059680864,11.139922825583772,1181.3851731698744,32.26649028150165,3.0,1.0,0,0,10,30,email,14,4,2,6,1
CUST_00715,159.48366955306417,5,44.528661045853525,9.76039491464208,1183.599043979551,24.936976662995257,2.0,2.0,0,0,30,30,email,21,2,3,0,0
CUST_00716,688.6706719674822,2,20.853649572974284,22.652965480043754,957.41979095964,17.018105510462796,1.0,,0,0,20,7,email,14,5,3,1,0
CUST_00717,232.31659965615833,10,20.98204568212511,10.053767454777393,1624.8258355671617,15.997672931482034,4.0,1.0,0,1,20,30,push,20,3,1,0,1
CUST_00718,679.4135360611264,3,27.116572714797424,3.139065884770738,1842.3366554019174,30.45442791891237,2.0,4.0,1,0,50,7,push,15,1,2,0,0
CUST_00719,334.1517535023885,3,12.952909015676058,1.8659736089679027,432.82372605450513,39.69902332917815,5.0,2.0,0,0,20,14,email,19,0,1,0,0
CUST_00720,346.87773169166775,0,28.846474173020432,37.56527527754898,0.0,26.52662603114996,3.0,1.0,0,0,50,7,email,10,0,1,0,0
CUST_00721,233.74847581067456,7,30.38060690863924,0.7438841688763529,1656.9981304561236,3.6474238636013587,3.0,2.0,0,0,10,30,push,23,3,2,0,0
CUST_00722,496.46817411604377,12,43.81236692345804,34.177249840125654,8700.578324076545,27.875763869350607,6.0,1.0,0,1,30,7,in_app,12,6,4,1,0
CUST_00723,581.7561241663138,7,47.81193102041399,17.590949379615925,6490.139525180079,6.2417207993289825,5.0,1.0,1,0,10,14,email,16,6,2,0,0
CUST_00724,151.91185746877383,1,35.14034306906254,7.780465060718733,177.94115959037475,27.39108948236646,1.0,3.0,0,0,20,14,email,6,5,1,0,0
CUST_00725,84.79750302991332,1,12.453533376864877,3.108655313940293,35.20095114192753,22.207200227958747,2.0,,0,0,20,14,email,10,6,2,0,0
CUST_00726,43.63303626365381,14,15.916751073813076,5.576441740948594,324.0982158415104,36.70653197146557,1.0,1.0,0,0,10,14,push,11,6,1,0,0
CUST_00727,434.20677304543625,13,23.03320903969437,11.321308414764761,4333.842660336221,12.704300600565036,3.0,1.0,1,0,10,30,push,19,2,5,3,0
CUST_00728,399.66009268021776,8,48.97817884269319,16.043855395609285,5219.899598821077,27.305514934958225,3.0,6.0,0,0,50,14,email,18,5,1,1,0
CUST_00729,1332.2347629103542,2,47.99584202347313,17.63916083066263,4262.781947921636,4.625771792529195,2.0,2.0,0,0,30,14,in_app,12,2,6,1,0
CUST_00730,319.4200167220874,10,28.512341714226054,8.893928142625665,3035.8042223813186,19.95575443377492,2.0,4.0,1,0,30,30,email,19,2,1,0,0
CUST_00731,277.6018771487125,0,136.433626805825,7.025452865824484,0.0,47.55094212147918,6.0,2.0,0,0,10,14,in_app,19,0,1,0,0
CUST_00732,366.52500364116224,2,84.51597341871985,21.93581010338333,2065.1478310021776,36.06305712535608,7.0,3.0,0,0,30,30,push,15,1,1,0,0
CUST_00733,381.1371043604111,3,69.68266922483282,38.9369236884236,2655.8650772457117,32.39450513034291,2.0,2.0,0,1,10,14,email,22,0,1,0,0
CUST_00734,261.15202494667267,0,50.42035147883361,36.88244631984819,0.0,31.01968300490232,3.0,4.0,1,0,10,30,push,20,5,3,0,0
CUST_00735,156.4207376069047,9,43.60296062553672,12.031738676575973,2046.122178867383,19.84088205150554,5.0,1.0,0,0,20,14,push,6,5,5,0,0
CUST_00736,306.59647542207426,3,41.73523022608421,1.2347595498544677,1279.587448824624,47.748019223857256,2.0,3.0,0,0,20,14,email,9,0,4,0,0
CUST_00737,297.88592212191526,0,11.21197633911688,1.1417159423268204,0.0,55.40083125060371,1.0,2.0,0,1,10,30,sms,4,3,0,0,0
CUST_00738,294.2217603058106,6,17.623432100831216,7.731435416253364,1037.0394430672982,6.650093204327169,4.0,1.0,0,0,50,14,email,10,5,5,1,1
CUST_00739,532.9802661529136,2,28.983245682609994,19.79937206497681,1029.8331998595172,34.52315337070998,5.0,7.0,0,0,10,14,email,8,3,3,0,0
CUST_00740,302.4121677885823,13,35.756193441231936,10.31773963090419,4685.680120520029,144.8527844105675,5.0,2.0,1,0,20,14,in_app,18,6,2,0,1
CUST_00741,86.75368718003087,4,30.732664718499926,14.807229843421588,355.4895974930019,63.65050527018931,4.0,1.0,0,1,30,7,push,19,6,3,0,0
CUST_00742,179.48315582085502,2,38.992373227117675,27.80315703492623,466.5649466498465,18.907946515185394,1.0,,0,1,10,30,email,10,3,1,0,0
CUST_00743,258.6155387722969,1,9.374747799935525,0.6175743295990851,80.81518177115768,8.544212788842673,3.0,1.0,0,0,20,14,push,11,1,1,0,0
CUST_00744,313.3577446009797,5,44.85336357054862,38.61917205466834,2342.5248077058104,34.59351706100692,3.0,0.0,0,0,10,14,email,20,4,2,1,0
CUST_00745,440.6913990760451,0,34.373383639581334,6.027267794932303,0.0,28.062452633867114,4.0,2.0,1,1,20,14,push,12,3,4,1,0
CUST_00746,315.2333011323418,6,29.59276852057754,0.7187590590948459,1865.725222077381,24.243375713321978,1.0,2.0,1,0,20,14,sms,22,2,3,0,0
CUST_00747,35.281028851161025,1,57.76524057908553,27.066155585727127,67.9339039821658,13.085392887184009,1.0,4.0,1,0,10,30,email,19,0,5,1,0
